location_id,timestamp,no2_column,qa_value
0,2024-01-01 13:00:00,0.005003120887400733,0.7068928044049207
0,2024-01-04 13:00:00,0.004399981191553694,0.7692323059123622
0,2024-01-31 13:00:00,0.005155476255840488,0.7468716122443049
0,2024-02-06 13:00:00,0.004865262452306854,0.7329702878480746
0,2024-02-09 13:00:00,0.003779519226197769,0.769226282393127
0,2024-02-12 13:00:00,0.005366120232946161,0.7623819556538478
0,2024-02-13 13:00:00,0.004980051463582635,0.7676720244684524
0,2024-02-14 13:00:00,0.005024915749498517,0.7578432013999119
0,2024-02-15 13:00:00,0.0038406045388159823,0.8044832291271844
0,2024-02-17 13:00:00,0.0044206946882120205,0.7678622942640383
0,2024-02-20 13:00:00,0.004277436443618645,0.731021984452992
0,2024-02-23 13:00:00,0.005278176979927483,0.8002820473995966
0,2024-02-25 13:00:00,0.004768957216145195,0.7680683621078622
0,2024-02-26 13:00:00,0.005090970903887493,0.7516044832236464
0,2024-02-27 13:00:00,0.004408145557889195,0.722754618005016
0,2024-03-03 13:00:00,0.004019029699212598,0.7872240002926522
0,2024-03-04 13:00:00,0.004608252616628502,0.7719045454872738
0,2024-03-18 13:00:00,0.0037248710609875156,0.8097074893494376
0,2024-03-20 13:00:00,0.005099736109586648,0.7613239720566837
0,2024-03-21 13:00:00,0.0047469959184197165,0.8026742262568245
0,2024-03-24 13:00:00,0.004974557932153673,0.7724122591061806
0,2024-03-25 13:00:00,0.004248146742633763,0.7904124604101026
0,2024-04-01 13:00:00,0.005357256443910825,0.7916481762774172
0,2024-04-11 13:00:00,0.005217618018379956,0.7748481183907959
0,2024-04-13 13:00:00,0.0050110902947327705,0.8314086238421625
0,2024-04-15 13:00:00,0.003960349674133541,0.7915370562918632
0,2024-04-27 13:00:00,0.004450097806708661,0.7622167420904395
0,2024-04-30 13:00:00,0.0036888467784170114,0.7651476942394927
0,2024-05-01 13:00:00,0.003887721085721586,0.7980759086920198
0,2024-05-02 13:00:00,0.004839488115836418,0.8246988712248962
0,2024-05-04 13:00:00,0.00495057188063407,0.8316156499905052
0,2024-05-09 13:00:00,0.005351517518381578,0.7892329225229409
0,2024-05-20 13:00:00,0.004196485644648673,0.8183340097114778
0,2024-06-07 13:00:00,0.004276827470862763,0.7697755244440628
0,2024-06-08 13:00:00,0.004455200460296454,0.8375314521276247
0,2024-06-09 13:00:00,0.003951048446351714,0.7922423581471908
0,2024-07-02 13:00:00,0.0038438587096038487,0.848489836746082
0,2024-07-14 13:00:00,0.00446626886720668,0.8494713845345729
0,2024-07-24 13:00:00,0.004018436828291591,0.8376241271596094
0,2024-07-26 13:00:00,0.004815665190428519,0.8972977084112459
0,2024-07-27 13:00:00,0.004396873453970195,0.8933943416672602
0,2024-07-31 13:00:00,0.005108820752904106,0.839386830058474
0,2024-08-03 13:00:00,0.004870477183604048,0.8710738255077664
0,2024-08-12 13:00:00,0.004172259954487673,0.8815351470181643
0,2024-08-13 13:00:00,0.005108067642511361,0.9013830551387411
0,2024-08-15 13:00:00,0.005058575843494242,0.9068640038861637
0,2024-08-16 13:00:00,0.004307461082254314,0.8904168439083477
0,2024-08-21 13:00:00,0.0041289905870744385,0.8862255936738649
0,2024-08-22 13:00:00,0.004838491907154955,0.8661984180698206
0,2024-08-23 13:00:00,0.0038615544704967576,0.882259715676632
0,2024-08-24 13:00:00,0.003969834764455195,0.858728393035113
0,2024-08-27 13:00:00,0.00362325208555181,0.8736139932621934
0,2024-08-29 13:00:00,0.005026463879503848,0.9165111602142533
0,2024-08-30 13:00:00,0.004806731541865658,0.8761644369025228
0,2024-09-02 13:00:00,0.0048792976815274025,0.8856751810143566
0,2024-09-14 13:00:00,0.0050153122558395415,0.8437067418802594
0,2024-09-15 13:00:00,0.004436048395969012,0.8442643781182575
0,2024-09-25 13:00:00,0.004633734152715208,0.8742896993807443
0,2024-09-26 13:00:00,0.0038616345966297834,0.8993293757459202
0,2024-09-28 13:00:00,0.003816154132364752,0.8478324425462777
0,2024-10-05 13:00:00,0.004813125331222849,0.8780472024158814
0,2024-10-06 13:00:00,0.004457973171057638,0.8500070187283129
0,2024-10-10 13:00:00,0.00462742499166614,0.8301735106991974
0,2024-10-14 13:00:00,0.004986997943348845,0.8674309987720003
0,2024-10-15 13:00:00,0.004752492976001063,0.872516511846007
0,2024-10-24 13:00:00,0.004606442921184392,0.8475499167726759
0,2024-10-28 13:00:00,0.004616572889341744,0.8723736532388155
1,2024-01-02 13:00:00,0.0041571101765127015,0.7554009967458418
1,2024-01-04 13:00:00,0.003665472102222291,0.7971606423983724
1,2024-01-05 13:00:00,0.004396091300618251,0.7488283692963322
1,2024-01-06 13:00:00,0.003996252411075152,0.7236027154511695
1,2024-01-08 13:00:00,0.004345351558704344,0.7907890495554774
1,2024-01-10 13:00:00,0.005146125531882699,0.7569437054191936
1,2024-01-12 13:00:00,0.004031091074557612,0.7641181197183275
1,2024-01-13 13:00:00,0.003714944935040319,0.7219913290444696
1,2024-01-14 13:00:00,0.004116491005639594,0.8067205939770749
1,2024-01-15 13:00:00,0.00413846876398003,0.7396510232366058
1,2024-01-17 13:00:00,0.004801449726508411,0.7786036255798091
1,2024-01-20 13:00:00,0.004612657874214301,0.7274602414750264
1,2024-01-21 13:00:00,0.005021016776391544,0.7391950694668266
1,2024-01-25 13:00:00,0.004805764372589297,0.7657902233813189
1,2024-01-26 13:00:00,0.004341496350592127,0.8242986230910619
1,2024-01-27 13:00:00,0.0050752366923988625,0.7895080158677108
1,2024-01-30 13:00:00,0.003910551255833867,0.752692665698163
1,2024-01-31 13:00:00,0.0036508817316409487,0.7191893048380985
1,2024-02-01 13:00:00,0.0037720861493961548,0.8012763415384816
1,2024-02-02 13:00:00,0.00491024683107361,0.7549618543461484
1,2024-02-04 13:00:00,0.004441379014452497,0.7532492127079004
1,2024-02-05 13:00:00,0.0039002892022604835,0.7768330806367708
1,2024-02-06 13:00:00,0.004511880595186054,0.7617864253782011
1,2024-02-07 13:00:00,0.0038841617848837033,0.7093986131355475
1,2024-02-08 13:00:00,0.004863376675139925,0.7130528702420285
1,2024-02-09 13:00:00,0.0044130812960332545,0.8013394496291033
1,2024-02-12 13:00:00,0.004295838206973668,0.7903107424353106
1,2024-02-13 13:00:00,0.004152721760466177,0.7451653726159974
1,2024-02-14 13:00:00,0.004744508667613999,0.7335909198921141
1,2024-02-15 13:00:00,0.004261262698996102,0.7764646295238324
1,2024-02-16 13:00:00,0.0037677698547689815,0.7501116238620943
1,2024-02-18 13:00:00,0.003822410623816928,0.7467098616165341
1,2024-02-19 13:00:00,0.005341415796189126,0.7757825128039131
1,2024-02-20 13:00:00,0.0052454452432736925,0.7965919485620034
1,2024-02-21 13:00:00,0.004869472840859349,0.81269741032831
1,2024-02-23 13:00:00,0.004088565930627134,0.8059443559515
1,2024-02-25 13:00:00,0.0053545174792259025,0.7994940209158135
1,2024-02-28 13:00:00,0.00501175162713843,0.7549478590953211
1,2024-03-02 13:00:00,0.004900402340486192,0.7726905630166472
1,2024-03-03 13:00:00,0.004418850703858819,0.7895079382423855
1,2024-03-04 13:00:00,0.004100034811321286,0.7783517198309928
1,2024-03-05 13:00:00,0.0037835037318762984,0.7300390579222288
1,2024-03-11 13:00:00,0.005234684313778914,0.7653494270031992
1,2024-03-13 13:00:00,0.0044303973217004996,0.7323513591508467
1,2024-03-14 13:00:00,0.003974254056631414,0.7678986167043468
1,2024-03-15 13:00:00,0.004160721923471174,0.7503716638270593
1,2024-03-16 13:00:00,0.004652595224095412,0.7819745965927455
1,2024-03-17 13:00:00,0.003928191009290617,0.7830239950953457
1,2024-03-18 13:00:00,0.005151905711366276,0.7383446279500545
1,2024-03-19 13:00:00,0.004975335153703378,0.772422370264201
1,2024-03-20 13:00:00,0.004905033320711686,0.7940829944995859
1,2024-03-23 13:00:00,0.004387767471595186,0.7762349311877775
1,2024-03-24 13:00:00,0.004739155913264397,0.7678728055616134
1,2024-03-25 13:00:00,0.0046613763440429236,0.7777212593041261
1,2024-03-26 13:00:00,0.004779723882798675,0.7454461459284412
1,2024-03-28 13:00:00,0.0037619997780518003,0.7686732746294218
1,2024-03-29 13:00:00,0.0043584533239070964,0.7590662994250181
1,2024-04-03 13:00:00,0.003684905512951406,0.8009182171623764
1,2024-04-06 13:00:00,0.004499183474640133,0.794175200620489
1,2024-04-07 13:00:00,0.004203750182199013,0.7704612276819646
1,2024-04-08 13:00:00,0.0038701435399588844,0.8318807403165032
1,2024-04-10 13:00:00,0.003796125341900593,0.7957716132973015
1,2024-04-12 13:00:00,0.004667760229919881,0.8103053719047661
1,2024-04-13 13:00:00,0.003917067343366395,0.8592255902499081
1,2024-04-16 13:00:00,0.005275216213078234,0.8002631333769725
1,2024-04-17 13:00:00,0.004655910051460711,0.8380804736714275
1,2024-04-19 13:00:00,0.004234365648162706,0.7792956236399385
1,2024-04-20 13:00:00,0.00467364788466655,0.8062075858196632
1,2024-04-21 13:00:00,0.003651046967853455,0.7949707159986229
1,2024-04-23 13:00:00,0.005335406583834601,0.8282700773392366
1,2024-04-24 13:00:00,0.00447814618649722,0.7936684289872497
1,2024-04-26 13:00:00,0.005018923409050515,0.8071810799047152
1,2024-04-27 13:00:00,0.0037589139998603894,0.7762478579636142
1,2024-04-30 13:00:00,0.004485984995508688,0.7802871585502599
1,2024-05-01 13:00:00,0.004493272589838137,0.8266717357051907
1,2024-05-02 13:00:00,0.005298087618954969,0.7920656677010013
1,2024-05-03 13:00:00,0.0046391104942769355,0.8413702816529738
1,2024-05-04 13:00:00,0.004462280921902516,0.7846610298485606
1,2024-05-05 13:00:00,0.004090556193565408,0.8519219530725898
1,2024-05-10 13:00:00,0.004206824195216593,0.806982493007944
1,2024-05-11 13:00:00,0.004547210324448767,0.8028857093958699
1,2024-05-12 13:00:00,0.0044000406285490835,0.7805252264653654
1,2024-05-13 13:00:00,0.0036489017437845946,0.8296802768373112
1,2024-05-14 13:00:00,0.005097325463549843,0.8215484543427789
1,2024-05-16 13:00:00,0.00522308938931158,0.7872537675425778
1,2024-05-22 13:00:00,0.0038624483601974995,0.7669865128910888
1,2024-06-06 13:00:00,0.004607265058370289,0.7989798883776518
1,2024-06-07 13:00:00,0.0038054363340437984,0.8078818574775122
1,2024-06-08 13:00:00,0.00482003216747166,0.8139410372588325
1,2024-06-11 13:00:00,0.004116220810910214,0.842810915754238
1,2024-06-12 13:00:00,0.004796960742445423,0.8479328374839336
1,2024-06-16 13:00:00,0.004918590305716388,0.8361387754465982
1,2024-06-19 13:00:00,0.004993565485451782,0.8015077778394498
1,2024-06-20 13:00:00,0.0038039337027206137,0.8693312627066052
1,2024-06-22 13:00:00,0.005258821321247694,0.7792974101547911
1,2024-06-23 13:00:00,0.004024385183610785,0.8647625729485405
1,2024-06-24 13:00:00,0.0036773426011171236,0.8473200444083442
1,2024-06-26 13:00:00,0.00460873444490467,0.8272861486753746
1,2024-06-27 13:00:00,0.00427766011095239,0.7841476638169345
1,2024-06-28 13:00:00,0.005103621537638343,0.7841118477051414
1,2024-07-01 13:00:00,0.005064852649715743,0.790324330842547
1,2024-07-03 13:00:00,0.004180850007080887,0.8431698543757021
1,2024-07-05 13:00:00,0.005325218911125541,0.8140996931302675
1,2024-07-08 13:00:00,0.004133652108652213,0.8155926824429818
1,2024-07-11 13:00:00,0.004537102832617086,0.8881848133025533
1,2024-07-12 13:00:00,0.004070737163021684,0.8102382201408619
1,2024-07-18 13:00:00,0.005294878426088134,0.8257020392621224
1,2024-07-19 13:00:00,0.0039062940716476325,0.8587421006233991
